5,-1.47069122,4.822526258,10,-7.709077929,10.17229752,21,-0.6581351,2.606369232,6,-9.951795873,13.18296885,27,-0.6581351,2.606369232,6,-12.17855442,16.18130573,33,-0.6581351,2.606369232,6,-9.951795873,13.18296885,27
5.2,-1.495259255,5.182487795,11,-7.709077929,10.17229752,21,-0.6581351,2.606369232,6,-9.951795873,13.18296885,27,-0.6581351,2.606369232,6,-12.17855442,16.18130573,33,-0.6581351,2.606369232,6,-9.951795873,13.18296885,27
5.4,-1.7858054,5.388066726,11,-7.709077929,10.17229752,21,-0.815070569,3.184503409,7,-9.951795873,13.18296885,27,-0.815070569,3.184503409,7,-12.17855442,16.18130573,33,-0.815070569,3.184503409,7,-9.951795873,13.18296885,27
5.6,-1.7858054,5.388066726,11,-7.709077929,10.17229752,21,-0.815070569,3.184503409,7,-9.951795873,13.18296885,27,-0.815070569,3.184503409,7,-12.17855442,16.18130573,33,-0.815070569,3.184503409,7,-9.951795873,13.18296885,27
5.8,-1.724829635,5.607202644,12,-7.709077929,10.17229752,21,-0.815070569,3.184503409,7,-9.951795873,13.18296885,27,-0.815070569,3.184503409,7,-12.17855442,16.18130573,33,-0.815070569,3.184503409,7,-9.951795873,13.18296885,27
6,-1.781932538,5.820857871,12,-7.709077929,10.17229752,21,-0.815070569,3.184503409,7,-9.951795873,13.18296885,27,-0.815070569,3.184503409,7,-12.17855442,16.18130573,33,-0.815070569,3.184503409,7,-9.951795873,13.18296885,27
6.2,-1.898473764,6.178705102,13,-7.709077929,10.17229752,21,-0.815070569,3.184503409,7,-9.951795873,13.18296885,27,-0.815070569,3.184503409,7,-12.17855442,16.18130573,33,-0.815070569,3.184503409,7,-9.951795873,13.18296885,27
6.4,-1.993218945,6.393588757,13,-7.709077929,10.17229752,21,-0.973724969,3.605633384,8,-9.951795873,13.18296885,27,-0.973724969,3.605633384,8,-12.17855442,16.18130573,33,-0.973724969,3.605633384,8,-9.951795873,13.18296885,27
6.6,-1.993218945,6.393588757,13,-7.709077929,10.17229752,21,-0.973724969,3.605633384,8,-9.951795873,13.18296885,27,-0.973724969,3.605633384,8,-12.17855442,16.18130573,33,-0.973724969,3.605633384,8,-9.951795873,13.18296885,27
6.8,-2.05494677,6.606515151,14,-7.709077929,10.17229752,21,-0.973724969,3.605633384,8,-9.951795873,13.18296885,27,-0.973724969,3.605633384,8,-12.17855442,16.18130573,33,-0.973724969,3.605633384,8,-9.951795873,13.18296885,27
7,-2.279936136,6.823287025,14,-7.709077929,10.17229752,21,-0.973724969,3.605633384,8,-9.951795873,13.18296885,27,-0.973724969,3.605633384,8,-12.17855442,16.18130573,33,-0.973724969,3.605633384,8,-9.951795873,13.18296885,27
7.2,-2.249755034,7.182763341,15,-7.709077929,10.17229752,21,-0.973724969,3.605633384,8,-9.951795873,13.18296885,27,-0.973724969,3.605633384,8,-12.17855442,16.18130573,33,-0.973724969,3.605633384,8,-9.951795873,13.18296885,27
7.4,-2.384694823,7.394274254,15,-7.709077929,10.17229752,21,-1.495259255,5.182487795,11,-9.951795873,13.18296885,27,-1.495259255,5.182487795,11,-12.17855442,16.18130573,33,-1.495259255,5.182487795,11,-9.951795873,13.18296885,27
7.6,-2.384694823,7.394274254,15,-7.709077929,10.17229752,21,-1.495259255,5.182487795,11,-9.951795873,13.18296885,27,-1.495259255,5.182487795,11,-12.17855442,16.18130573,33,-1.495259255,5.182487795,11,-9.951795873,13.18296885,27
7.8,-2.451152999,7.603958033,16,-7.908040597,10.38679228,21,-1.495259255,5.182487795,11,-9.951795873,13.18296885,27,-1.495259255,5.182487795,11,-12.01749974,15.81635315,32,-1.495259255,5.182487795,11,-9.951795873,13.18296885,27
8,-2.461215132,7.816057791,16,-8.077695478,10.60104756,22,-1.495259255,5.182487795,11,-9.951795873,13.18296885,27,-1.495259255,5.182487795,11,-11.85878062,15.6077896,32,-1.495259255,5.182487795,11,-9.951795873,13.18296885,27
8.2,-2.632766206,8.180114934,17,-8.261990883,10.81681091,22,-1.495259255,5.182487795,11,-12.17855442,16.18130573,33,-1.495259255,5.182487795,11,-15.60168757,21.39475443,43,-1.495259255,5.182487795,11,-12.17855442,16.18130573,33
8.4,-2.734030484,8.395222283,17,-8.464975929,11.18173095,23,-1.495259255,5.182487795,11,-12.17855442,16.18130573,33,-1.495259255,5.182487795,11,-15.48074681,21.1817896,43,-1.495259255,5.182487795,11,-12.17855442,16.18130573,33
8.6,-2.734030484,8.395222283,17,-8.640230284,11.39334197,23,-1.495259255,5.182487795,11,-12.17855442,16.18130573,33,-1.495259255,5.182487795,11,-15.33104725,20.8159382,42,-1.495259255,5.182487795,11,-12.17855442,16.18130573,33
8.8,-2.83888476,8.603677934,18,-8.835839151,11.6059928,24,-1.495259255,5.182487795,11,-12.94348545,17.39145987,35,-1.495259255,5.182487795,11,-16.5756655,23.18489548,47,-1.495259255,5.182487795,11,-12.94348545,17.39145987,35
9,-3.163179724,8.822240213,18,-9.006878754,11.82593644,24,-1.495259255,5.182487795,11,-12.94348545,17.39145987,35,-1.495259255,5.182487795,11,-16.29252512,22.8153754,46,-1.495259255,5.182487795,11,-12.94348545,17.39145987,35
9.2,-3.18008249,9.183081916,19,-9.250097054,12.18005541,25,-1.495259255,5.182487795,11,-13.51818636,18.18284833,37,-1.495259255,5.182487795,11,-17.00812533,24.1836039,49,-1.495259255,5.182487795,11,-13.51818636,18.18284833,37
9.4,-3.251820395,9.39418786,19,-9.453680715,12.39234762,25,-1.495259255,5.182487795,11,-13.51818636,18.18284833,37,-1.495259255,5.182487795,11,-16.81393581,23.84208477,48,-1.495259255,5.182487795,11,-13.51818636,18.18284833,37
9.6,-3.251820395,9.39418786,19,-9.766826444,12.82420658,26,-1.495259255,5.182487795,11,-13.51818636,18.18284833,37,-1.495259255,5.182487795,11,-16.7249332,23.39409668,47,-1.495259255,5.182487795,11,-13.51818636,18.18284833,37
9.8,-3.361515236,9.605230331,20,-9.951795873,13.18296885,27,-1.495259255,5.182487795,11,-13.51818636,18.18284833,37,-1.495259255,5.182487795,11,-16.5756655,23.18489548,47,-1.495259255,5.182487795,11,-13.51818636,18.18284833,37
10,-3.446849545,9.819674309,20,-10.22667627,13.39419787,27,-1.495259255,5.182487795,11,-13.51818636,18.18284833,37,-1.495259255,5.182487795,11,-16.29252512,22.8153754,46,-1.495259255,5.182487795,11,-13.51818636,18.18284833,37
10.2,-7.709077929,10.17229752,21,-10.22667627,13.39419787,27,-1.495259255,5.182487795,11,-13.51818636,18.18284833,37,-1.495259255,5.182487795,11,-16.29252512,22.8153754,46,-1.495259255,5.182487795,11,-13.51818636,18.18284833,37
10.4,-7.908040597,10.38679228,21,-10.51336523,13.81749354,28,-1.781932538,5.820857871,12,-15.18229747,20.60430456,42,-1.7858054,5.388066726,11,-19.03221757,27.39720745,55,-1.781932538,5.820857871,12,-15.18229747,20.60430456,42
10.6,-7.908040597,10.38679228,21,-10.77553432,14.18479545,29,-1.781932538,5.820857871,12,-15.48074681,21.1817896,43,-1.7858054,5.388066726,11,-19.42965136,28.19102192,57,-1.781932538,5.820857871,12,-15.48074681,21.1817896,43
10.8,-8.077695478,10.60104756,22,-10.91425645,14.39304938,29,-1.781932538,5.820857871,12,-15.60168757,21.39475443,43,-1.7858054,5.388066726,11,-19.73722889,28.39728456,57,-1.781932538,5.820857871,12,-15.60168757,21.39475443,43
11,-8.261990883,10.81681091,22,-11.04297376,14.60682408,30,-1.781932538,5.820857871,12,-15.82331134,21.81740395,44,-1.7858054,5.388066726,11,-20.1189432,29.19073561,59,-1.781932538,5.820857871,12,-15.82331134,21.81740395,44
11.2,-8.464975929,11.18173095,23,-11.30979566,14.81828889,30,-1.781932538,5.820857871,12,-15.9761126,22.18416643,45,-1.7858054,5.388066726,11,-20.11715727,29.39534223,59,-1.781932538,5.820857871,12,-15.9761126,22.18416643,45
11.4,-8.640230284,11.39334197,23,-11.52868236,15.18142784,31,-1.781932538,5.820857871,12,-15.99246361,22.38338849,45,-1.7858054,5.388066726,11,-20.34279562,29.6036147,60,-1.781932538,5.820857871,12,-15.99246361,22.38338849,45
11.6,-8.640230284,11.39334197,23,-11.66615598,15.39687341,31,-1.781932538,5.820857871,12,-16.29252512,22.8153754,46,-1.7858054,5.388066726,11,-20.88867074,30.39820742,61,-1.781932538,5.820857871,12,-16.29252512,22.8153754,46
11.8,-8.835839151,11.6059928,24,-11.85878062,15.6077896,32,-1.898473764,6.178705102,13,-16.29252512,22.8153754,46,-1.898473764,6.178705102,13,-20.71606506,30.18614596,61,-1.898473764,6.178705102,13,-16.29252512,22.8153754,46
12,-9.006878754,11.82593644,24,-12.01749974,15.81635315,32,-1.898473764,6.178705102,13,-16.73628542,23.60250195,48,-1.898473764,6.178705102,13,-21.4405576,31.39476775,63,-1.898473764,6.178705102,13,-16.73628542,23.60250195,48
12.2,-9.250097054,12.18005541,25,-12.34194091,16.39756624,33,-1.898473764,6.178705102,13,-17.00812533,24.1836039,49,-1.898473764,6.178705102,13,-21.60392554,31.80936912,64,-1.898473764,6.178705102,13,-17.00812533,24.1836039,49
12.4,-9.453680715,12.39234762,25,-12.58769471,16.60546388,34,-2.05494677,6.606515151,14,-17.00812533,24.1836039,49,-2.05494677,6.606515151,14,-21.51429543,31.60361701,64,-2.05494677,6.606515151,14,-17.00812533,24.1836039,49
12.6,-9.453680715,12.39234762,25,-12.65698313,16.81551506,34,-2.05494677,6.606515151,14,-17.61113075,25.18423112,51,-2.05494677,6.606515151,14,-22.4060409,33.39699744,67,-2.05494677,6.606515151,14,-17.61113075,25.18423112,51
12.8,-9.538840813,12.60612036,26,-12.95434796,17.1846758,35,-2.05494677,6.606515151,14,-17.51465364,25.37181229,51,-2.05494677,6.606515151,14,-22.89851367,33.60064758,68,-2.05494677,6.606515151,14,-17.51465364,25.37181229,51
13,-9.766826444,12.82420658,26,-13.17189546,17.6072064,36,-2.05494677,6.606515151,14,-18.05514551,26.16788778,53,-2.05494677,6.606515151,14,-23.20869425,34.6056144,70,-2.05494677,6.606515151,14,-18.05514551,26.16788778,53
13.2,-9.951795873,13.18296885,27,-13.41440156,17.81815034,36,-2.05494677,6.606515151,14,-18.05514551,26.16788778,53,-2.05494677,6.606515151,14,-22.63473204,34.40145739,69,-2.05494677,6.606515151,14,-18.05514551,26.16788778,53
13.4,-10.22667627,13.39419787,27,-13.41440156,17.81815034,36,-2.249755034,7.182763341,15,-18.05514551,26.16788778,53,-2.279936136,6.823287025,14,-22.63473204,34.40145739,69,-2.249755034,7.182763341,15,-18.05514551,26.16788778,53
13.6,-10.22667627,13.39419787,27,-13.68146519,18.39337016,37,-2.249755034,7.182763341,15,-18.05514551,26.16788778,53,-2.279936136,6.823287025,14,-22.79385534,33.80812787,68,-2.249755034,7.182763341,15,-18.05514551,26.16788778,53
13.8,-10.35897892,13.60662739,28,-13.9486127,18.60176413,38,-2.249755034,7.182763341,15,-18.05514551,26.16788778,53,-2.279936136,6.823287025,14,-22.89851367,33.60064758,68,-2.249755034,7.182763341,15,-18.05514551,26.16788778,53
14,-10.51336523,13.81749354,28,-14.06139831,18.82632146,38,-2.249755034,7.182763341,15,-19.42965136,28.19102192,57,-2.279936136,6.823287025,14,-24.78834037,37.39775519,75,-2.249755034,7.182763341,15,-19.42965136,28.19102192,57
14.2,-10.77553432,14.18479545,29,-14.31744043,19.18143636,39,-2.249755034,7.182763341,15,-19.6629101,28.60681525,58,-2.279936136,6.823287025,14,-24.94965736,38.19284714,77,-2.249755034,7.182763341,15,-19.6629101,28.60681525,58
14.4,-10.91425645,14.39304938,29,-14.52661944,19.39686694,39,-2.461215132,7.816057791,16,-19.6629101,28.60681525,58,-2.461215132,7.816057791,16,-25.14812228,37.80816476,76,-2.461215132,7.816057791,16,-19.6629101,28.60681525,58
14.6,-10.91425645,14.39304938,29,-14.61414895,19.6086324,40,-2.461215132,7.816057791,16,-20.11715727,29.39534223,59,-2.461215132,7.816057791,16,-25.83960809,39.19345246,79,-2.461215132,7.816057791,16,-20.11715727,29.39534223,59
14.8,-11.04297376,14.60682408,30,-14.81123839,19.82415295,40,-2.461215132,7.816057791,16,-20.11715727,29.39534223,59,-2.461215132,7.816057791,16,-25.60931369,38.80509739,78,-2.461215132,7.816057791,16,-20.11715727,29.39534223,59
15,-11.30979566,14.81828889,30,-15.0709971,20.39226394,41,-2.461215132,7.816057791,16,-20.18383331,29.82445939,60,-2.461215132,7.816057791,16,-25.98985996,39.3995563,79,-2.461215132,7.816057791,16,-20.18383331,29.82445939,60
15.2,-11.52868236,15.18142784,31,-15.33104725,20.8159382,42,-2.461215132,7.816057791,16,-20.18383331,29.82445939,60,-2.461215132,7.816057791,16,-25.60931369,38.80509739,78,-2.461215132,7.816057791,16,-20.18383331,29.82445939,60
15.4,-11.66615598,15.39687341,31,-15.48074681,21.1817896,43,-2.461215132,7.816057791,16,-20.18383331,29.82445939,60,-2.461215132,7.816057791,16,-25.62480807,38.59994773,78,-2.461215132,7.816057791,16,-20.18383331,29.82445939,60
15.6,-11.66615598,15.39687341,31,-15.60168757,21.39475443,43,-2.461215132,7.816057791,16,-20.18383331,29.82445939,60,-2.461215132,7.816057791,16,-25.08953462,38.39480529,77,-2.461215132,7.816057791,16,-20.18383331,29.82445939,60
15.8,-11.85878062,15.6077896,32,-15.82331134,21.81740395,44,-2.632766206,8.180114934,17,-21.93537075,32.60315982,66,-2.632766206,8.180114934,17,-28.03836314,43.39792126,87,-2.632766206,8.180114934,17,-21.93537075,32.60315982,66
16,-12.01749974,15.81635315,32,-16.26066738,22.60563478,46,-2.632766206,8.180114934,17,-22.4060409,33.39699744,67,-2.632766206,8.180114934,17,-28.31651859,44.19228976,89,-2.632766206,8.180114934,17,-22.4060409,33.39699744,67
16.2,-12.17855442,16.18130573,33,-16.26066738,22.60563478,46,-2.632766206,8.180114934,17,-22.4060409,33.39699744,67,-2.632766206,8.180114934,17,-28.31651859,44.19228976,89,-2.632766206,8.180114934,17,-22.4060409,33.39699744,67
16.4,-12.34194091,16.39756624,33,-16.5756655,23.18489548,47,-2.734030484,8.395222283,17,-22.63473204,34.40145739,69,-2.734030484,8.395222283,17,-29.20477375,45.60164296,92,-2.734030484,8.395222283,17,-22.63473204,34.40145739,69
16.6,-12.34194091,16.39756624,33,-16.7249332,23.39409668,47,-2.734030484,8.395222283,17,-22.63473204,34.40145739,69,-2.734030484,8.395222283,17,-29.18476199,45.39727736,91,-2.734030484,8.395222283,17,-22.63473204,34.40145739,69
16.8,-12.58769471,16.60546388,34,-16.81393581,23.84208477,48,-2.83888476,8.603677934,18,-22.63473204,34.40145739,69,-2.83888476,8.603677934,18,-28.57106531,44.80854374,90,-2.83888476,8.603677934,18,-22.63473204,34.40145739,69
17,-12.65698313,16.81551506,34,-17.00812533,24.1836039,49,-2.83888476,8.603677934,18,-22.63473204,34.40145739,69,-2.83888476,8.603677934,18,-28.66699224,44.6013926,90,-2.83888476,8.603677934,18,-22.63473204,34.40145739,69
17.2,-12.95434796,17.1846758,35,-17.21930448,24.39492995,49,-2.83888476,8.603677934,18,-22.63473204,34.40145739,69,-2.83888476,8.603677934,18,-28.32574977,44.3966586,89,-2.83888476,8.603677934,18,-22.63473204,34.40145739,69
17.4,-12.94348545,17.39145987,35,-17.42646858,24.60485748,50,-3.251820395,9.39418786,19,-22.63473204,34.40145739,69,-3.251820395,9.39418786,19,-28.31651859,44.19228976,89,-3.251820395,9.39418786,19,-22.63473204,34.40145739,69
17.6,-12.94348545,17.39145987,35,-17.61113075,25.18423112,51,-3.251820395,9.39418786,19,-24.45760009,37.19071346,75,-3.251820395,9.39418786,19,-31.3762011,49.19736553,99,-3.251820395,9.39418786,19,-24.45760009,37.19071346,75
17.8,-13.17189546,17.6072064,36,-18.11240012,25.60371719,52,-3.251820395,9.39418786,19,-24.94965736,38.19284714,77,-3.251820395,9.39418786,19,-32.03476691,49.80391612,100,-3.251820395,9.39418786,19,-24.94965736,38.19284714,77
18,-13.41440156,17.81815034,36,-18.11240012,25.60371719,52,-3.251820395,9.39418786,19,-24.94965736,38.19284714,77,-3.251820395,9.39418786,19,-32.03476691,49.80391612,100,-3.251820395,9.39418786,19,-24.94965736,38.19284714,77
18.2,-13.51818636,18.18284833,37,-18.2019086,25.81202584,52,-3.251820395,9.39418786,19,-24.94965736,38.19284714,77,-3.251820395,9.39418786,19,-32.03476691,49.80391612,100,-3.251820395,9.39418786,19,-24.94965736,38.19284714,77
18.4,-13.68146519,18.39337016,37,-18.46322047,26.39461306,53,-3.251820395,9.39418786,19,-24.94965736,38.19284714,77,-3.251820395,9.39418786,19,-32.03476691,49.80391612,100,-3.251820395,9.39418786,19,-24.94965736,38.19284714,77
18.6,-13.68146519,18.39337016,37,-18.75838427,26.60138218,54,-3.251820395,9.39418786,19,-24.94965736,38.19284714,77,-3.251820395,9.39418786,19,-31.68754134,49.60103949,100,-3.251820395,9.39418786,19,-24.94965736,38.19284714,77
18.8,-13.9486127,18.60176413,38,-18.88525327,26.81017087,54,-3.361515236,9.605230331,20,-24.94965736,38.19284714,77,-3.361515236,9.605230331,20,-31.8046635,49.3982926,99,-3.361515236,9.605230331,20,-24.94965736,38.19284714,77
19,-14.06139831,18.82632146,38,-19.03221757,27.39720745,55,-3.361515236,9.605230331,20,-24.94965736,38.19284714,77,-3.361515236,9.605230331,20,-31.13954058,48.80341474,98,-3.361515236,9.605230331,20,-24.94965736,38.19284714,77
19.2,-14.31744043,19.18143636,39,-19.41148546,27.8065797,56,-3.361515236,9.605230331,20,-26.97831325,41.39900455,83,-3.361515236,9.605230331,20,-32.03476691,49.80391612,100,-3.361515236,9.605230331,20,-26.97831325,41.39900455,83
19.4,-14.52661944,19.39686694,39,-19.41148546,27.8065797,56,-3.446849545,9.819674309,20,-26.97831325,41.39900455,83,-3.446849545,9.819674309,20,-32.03476691,49.80391612,100,-3.446849545,9.819674309,20,-26.97831325,41.39900455,83
19.6,-14.52661944,19.39686694,39,-19.73722889,28.39728456,57,-3.446849545,9.819674309,20,-27.469995,42.39904006,85,-3.446849545,9.819674309,20,-32.03476691,49.80391612,100,-3.446849545,9.819674309,20,-27.469995,42.39904006,85
19.8,-14.61414895,19.6086324,40,-19.85685762,28.81589827,58,-13.51818636,18.18284833,37,-27.86914734,43.19399902,87,-13.51818636,18.18284833,37,-32.03476691,49.80391612,100,-13.51818636,18.18284833,37,-27.86914734,43.19399902,87
20,-14.81123839,19.82415295,40,-20.1189432,29.19073561,59,-13.51818636,18.18284833,37,-27.86914734,43.19399902,87,-13.51818636,18.18284833,37,-32.03476691,49.80391612,100,-13.51818636,18.18284833,37,-27.86914734,43.19399902,87
